,Id,data,element,value
34011,MX000017004,2003-07-20,TMIN,-9999
34010,MX000017004,2003-07-20,TMAX,-9999
34012,MX000017004,2003-07-20,PRCP,-9999
35724,MX000017004,2003-07-21,TMAX,329
35726,MX000017004,2003-07-21,PRCP,0
35725,MX000017004,2003-07-21,TMIN,171
37440,MX000017004,2003-07-22,PRCP,-9999
37439,MX000017004,2003-07-22,TMIN,-9999
37438,MX000017004,2003-07-22,TMAX,-9999
39154,MX000017004,2003-07-23,PRCP,-9999
39153,MX000017004,2003-07-23,TMIN,-9999
39152,MX000017004,2003-07-23,TMAX,-9999
40868,MX000017004,2003-07-24,PRCP,0
40867,MX000017004,2003-07-24,TMIN,137
40866,MX000017004,2003-07-24,TMAX,308
42581,MX000017004,2003-07-25,TMIN,-9999
42580,MX000017004,2003-07-25,TMAX,-9999
42582,MX000017004,2003-07-25,PRCP,0
44295,MX000017004,2003-07-26,TMIN,-9999
44296,MX000017004,2003-07-26,PRCP,0
44294,MX000017004,2003-07-26,TMAX,-9999
46010,MX000017004,2003-07-27,PRCP,-9999
46009,MX000017004,2003-07-27,TMIN,-9999
46008,MX000017004,2003-07-27,TMAX,-9999
47723,MX000017004,2003-07-28,TMIN,146
47724,MX000017004,2003-07-28,PRCP,0
47722,MX000017004,2003-07-28,TMAX,310
49436,MX000017004,2003-07-29,TMAX,311
49437,MX000017004,2003-07-29,TMIN,146
49438,MX000017004,2003-07-29,PRCP,0
4874,MX000017004,2003-07-3,PRCP,0
4872,MX000017004,2003-07-3,TMAX,-9999
4873,MX000017004,2003-07-3,TMIN,-9999
51152,MX000017004,2003-07-30,PRCP,0
51150,MX000017004,2003-07-30,TMAX,-9999
51151,MX000017004,2003-07-30,TMIN,-9999
52866,MX000017004,2003-07-31,PRCP,0
52865,MX000017004,2003-07-31,TMIN,-9999
52864,MX000017004,2003-07-31,TMAX,-9999
6586,MX000017004,2003-07-4,TMAX,-9999
6587,MX000017004,2003-07-4,TMIN,-9999
6588,MX000017004,2003-07-4,PRCP,-9999
8301,MX000017004,2003-07-5,TMIN,150
8302,MX000017004,2003-07-5,PRCP,-9999
8300,MX000017004,2003-07-5,TMAX,245
10016,MX000017004,2003-07-6,PRCP,-9999
10014,MX000017004,2003-07-6,TMAX,-9999
10015,MX000017004,2003-07-6,TMIN,-9999
11728,MX000017004,2003-07-7,TMAX,299
11729,MX000017004,2003-07-7,TMIN,164
11730,MX000017004,2003-07-7,PRCP,-9999
13442,MX000017004,2003-07-8,TMAX,-9999
13443,MX000017004,2003-07-8,TMIN,-9999
13444,MX000017004,2003-07-8,PRCP,-9999
15157,MX000017004,2003-07-9,TMIN,145
15156,MX000017004,2003-07-9,TMAX,280
15158,MX000017004,2003-07-9,PRCP,-9999
1449,MX000017004,2003-08-1,PRCP,-9999
1447,MX000017004,2003-08-1,TMAX,324
1448,MX000017004,2003-08-1,TMIN,146
16873,MX000017004,2003-08-10,TMAX,-9999
16874,MX000017004,2003-08-10,TMIN,-9999
16875,MX000017004,2003-08-10,PRCP,-9999
18589,MX000017004,2003-08-11,PRCP,-9999
18587,MX000017004,2003-08-11,TMAX,303
18588,MX000017004,2003-08-11,TMIN,136
20301,MX000017004,2003-08-12,TMAX,317
20302,MX000017004,2003-08-12,TMIN,136
20303,MX000017004,2003-08-12,PRCP,124
22017,MX000017004,2003-08-13,PRCP,0
22016,MX000017004,2003-08-13,TMIN,123
22015,MX000017004,2003-08-13,TMAX,299
23730,MX000017004,2003-08-14,TMIN,-9999
23729,MX000017004,2003-08-14,TMAX,-9999
23731,MX000017004,2003-08-14,PRCP,-9999
25443,MX000017004,2003-08-15,TMAX,299
25444,MX000017004,2003-08-15,TMIN,112
25445,MX000017004,2003-08-15,PRCP,-9999
27157,MX000017004,2003-08-16,TMAX,277
27159,MX000017004,2003-08-16,PRCP,51
27158,MX000017004,2003-08-16,TMIN,112
28873,MX000017004,2003-08-17,PRCP,0
28871,MX000017004,2003-08-17,TMAX,-9999
28872,MX000017004,2003-08-17,TMIN,-9999
30587,MX000017004,2003-08-18,PRCP,-9999
30585,MX000017004,2003-08-18,TMAX,-9999
30586,MX000017004,2003-08-18,TMIN,-9999
32300,MX000017004,2003-08-19,TMIN,141
32301,MX000017004,2003-08-19,PRCP,13
32299,MX000017004,2003-08-19,TMAX,299
3163,MX000017004,2003-08-2,PRCP,183
3162,MX000017004,2003-08-2,TMIN,-9999
3161,MX000017004,2003-08-2,TMAX,-9999
34014,MX000017004,2003-08-20,TMIN,141
34013,MX000017004,2003-08-20,TMAX,299
34015,MX000017004,2003-08-20,PRCP,3
35727,MX000017004,2003-08-21,TMAX,-9999
35728,MX000017004,2003-08-21,TMIN,-9999
35729,MX000017004,2003-08-21,PRCP,-9999
37442,MX000017004,2003-08-22,TMIN,-9999
37443,MX000017004,2003-08-22,PRCP,-9999
37441,MX000017004,2003-08-22,TMAX,-9999
39157,MX000017004,2003-08-23,PRCP,231
39156,MX000017004,2003-08-23,TMIN,136
39155,MX000017004,2003-08-23,TMAX,299
40869,MX000017004,2003-08-24,TMAX,-9999
40871,MX000017004,2003-08-24,PRCP,56
40870,MX000017004,2003-08-24,TMIN,-9999
42585,MX000017004,2003-08-25,PRCP,99
42584,MX000017004,2003-08-25,TMIN,116
42583,MX000017004,2003-08-25,TMAX,282
44299,MX000017004,2003-08-26,PRCP,-9999
44298,MX000017004,2003-08-26,TMIN,116
44297,MX000017004,2003-08-26,TMAX,299
46013,MX000017004,2003-08-27,PRCP,99
46012,MX000017004,2003-08-27,TMIN,-9999
46011,MX000017004,2003-08-27,TMAX,-9999
47727,MX000017004,2003-08-28,PRCP,0
47726,MX000017004,2003-08-28,TMIN,141
47725,MX000017004,2003-08-28,TMAX,299
49439,MX000017004,2003-08-29,TMAX,-9999
49440,MX000017004,2003-08-29,TMIN,-9999
49441,MX000017004,2003-08-29,PRCP,0
4877,MX000017004,2003-08-3,PRCP,0
4875,MX000017004,2003-08-3,TMAX,-9999
4876,MX000017004,2003-08-3,TMIN,-9999
51153,MX000017004,2003-08-30,TMAX,-9999
51154,MX000017004,2003-08-30,TMIN,-9999
51155,MX000017004,2003-08-30,PRCP,0
52869,MX000017004,2003-08-31,PRCP,112
52867,MX000017004,2003-08-31,TMAX,310
52868,MX000017004,2003-08-31,TMIN,164
6590,MX000017004,2003-08-4,TMIN,136
6591,MX000017004,2003-08-4,PRCP,0
6589,MX000017004,2003-08-4,TMAX,323
8304,MX000017004,2003-08-5,TMIN,-9999
8303,MX000017004,2003-08-5,TMAX,-9999
8305,MX000017004,2003-08-5,PRCP,-9999
10019,MX000017004,2003-08-6,PRCP,-9999
10017,MX000017004,2003-08-6,TMAX,-9999
10018,MX000017004,2003-08-6,TMIN,-9999
11733,MX000017004,2003-08-7,PRCP,0
11731,MX000017004,2003-08-7,TMAX,294
11732,MX000017004,2003-08-7,TMIN,137
13447,MX000017004,2003-08-8,PRCP,-9999
13446,MX000017004,2003-08-8,TMIN,-9999
13445,MX000017004,2003-08-8,TMAX,-9999
15161,MX000017004,2003-08-9,PRCP,-9999
15160,MX000017004,2003-08-9,TMIN,-9999
15159,MX000017004,2003-08-9,TMAX,-9999
1452,MX000017004,2003-09-1,PRCP,0
1450,MX000017004,2003-09-1,TMAX,-9999
1451,MX000017004,2003-09-1,TMIN,-9999
16876,MX000017004,2003-09-10,TMAX,-9999
16878,MX000017004,2003-09-10,PRCP,-9999
16877,MX000017004,2003-09-10,TMIN,-9999
18592,MX000017004,2003-09-11,PRCP,23
18590,MX000017004,2003-09-11,TMAX,285
18591,MX000017004,2003-09-11,TMIN,132
20304,MX000017004,2003-09-12,TMAX,-9999
20305,MX000017004,2003-09-12,TMIN,-9999
20306,MX000017004,2003-09-12,PRCP,0
22019,MX000017004,2003-09-13,TMIN,140
22020,MX000017004,2003-09-13,PRCP,0
22018,MX000017004,2003-09-13,TMAX,293
23732,MX000017004,2003-09-14,TMAX,302
23733,MX000017004,2003-09-14,TMIN,132
23734,MX000017004,2003-09-14,PRCP,0
25446,MX000017004,2003-09-15,TMAX,299
25447,MX000017004,2003-09-15,TMIN,149
25448,MX000017004,2003-09-15,PRCP,0
27162,MX000017004,2003-09-16,PRCP,-9999
27160,MX000017004,2003-09-16,TMAX,-9999
27161,MX000017004,2003-09-16,TMIN,-9999
28875,MX000017004,2003-09-17,TMIN,-9999
28874,MX000017004,2003-09-17,TMAX,-9999
28876,MX000017004,2003-09-17,PRCP,-9999
30588,MX000017004,2003-09-18,TMAX,-9999
30589,MX000017004,2003-09-18,TMIN,-9999
30590,MX000017004,2003-09-18,PRCP,-9999
32302,MX000017004,2003-09-19,TMAX,-9999
32303,MX000017004,2003-09-19,TMIN,-9999
32304,MX000017004,2003-09-19,PRCP,0
3165,MX000017004,2003-09-2,TMIN,146
3164,MX000017004,2003-09-2,TMAX,286
3166,MX000017004,2003-09-2,PRCP,249
34016,MX000017004,2003-09-20,TMAX,-9999
34018,MX000017004,2003-09-20,PRCP,-9999
34017,MX000017004,2003-09-20,TMIN,-9999
35732,MX000017004,2003-09-21,PRCP,-9999
35731,MX000017004,2003-09-21,TMIN,-9999
35730,MX000017004,2003-09-21,TMAX,-9999
37444,MX000017004,2003-09-22,TMAX,307
37445,MX000017004,2003-09-22,TMIN,165
37446,MX000017004,2003-09-22,PRCP,20
39158,MX000017004,2003-09-23,TMAX,-9999
39159,MX000017004,2003-09-23,TMIN,-9999
39160,MX000017004,2003-09-23,PRCP,0
40874,MX000017004,2003-09-24,PRCP,84
40873,MX000017004,2003-09-24,TMIN,164
40872,MX000017004,2003-09-24,TMAX,299
42586,MX000017004,2003-09-25,TMAX,-9999
42588,MX000017004,2003-09-25,PRCP,0
42587,MX000017004,2003-09-25,TMIN,-9999
44300,MX000017004,2003-09-26,TMAX,-9999
44302,MX000017004,2003-09-26,PRCP,-9999
44301,MX000017004,2003-09-26,TMIN,-9999
46016,MX000017004,2003-09-27,PRCP,-9999
46014,MX000017004,2003-09-27,TMAX,-9999
46015,MX000017004,2003-09-27,TMIN,-9999
47728,MX000017004,2003-09-28,TMAX,-9999
47730,MX000017004,2003-09-28,PRCP,-9999
47729,MX000017004,2003-09-28,TMIN,-9999
49442,MX000017004,2003-09-29,TMAX,-9999
49444,MX000017004,2003-09-29,PRCP,-9999
49443,MX000017004,2003-09-29,TMIN,-9999
4878,MX000017004,2003-09-3,TMAX,-9999
4879,MX000017004,2003-09-3,TMIN,-9999
4880,MX000017004,2003-09-3,PRCP,0
51156,MX000017004,2003-09-30,TMAX,299
51157,MX000017004,2003-09-30,TMIN,161
51158,MX000017004,2003-09-30,PRCP,18
52872,MX000017004,2003-09-31,PRCP,-9999
52870,MX000017004,2003-09-31,TMAX,-9999
52871,MX000017004,2003-09-31,TMIN,-9999
6594,MX000017004,2003-09-4,PRCP,-9999
6593,MX000017004,2003-09-4,TMIN,-9999
6592,MX000017004,2003-09-4,TMAX,-9999
8307,MX000017004,2003-09-5,TMIN,-9999
8306,MX000017004,2003-09-5,TMAX,-9999
8308,MX000017004,2003-09-5,PRCP,-9999
10022,MX000017004,2003-09-6,PRCP,89
10021,MX000017004,2003-09-6,TMIN,125
10020,MX000017004,2003-09-6,TMAX,272
11735,MX000017004,2003-09-7,TMIN,-9999
11736,MX000017004,2003-09-7,PRCP,0
11734,MX000017004,2003-09-7,TMAX,-9999
13450,MX000017004,2003-09-8,PRCP,-9999
13449,MX000017004,2003-09-8,TMIN,-9999
13448,MX000017004,2003-09-8,TMAX,-9999
15162,MX000017004,2003-09-9,TMAX,-9999
15164,MX000017004,2003-09-9,PRCP,-9999
15163,MX000017004,2003-09-9,TMIN,-9999
1453,MX000017004,2003-10-1,TMAX,280
1455,MX000017004,2003-10-1,PRCP,0
1454,MX000017004,2003-10-1,TMIN,130
16880,MX000017004,2003-10-10,TMIN,155
16879,MX000017004,2003-10-10,TMAX,299
16881,MX000017004,2003-10-10,PRCP,0
18593,MX000017004,2003-10-11,TMAX,299
18595,MX000017004,2003-10-11,PRCP,-9999
18594,MX000017004,2003-10-11,TMIN,161
20307,MX000017004,2003-10-12,TMAX,-9999
20308,MX000017004,2003-10-12,TMIN,-9999
20309,MX000017004,2003-10-12,PRCP,-9999
22021,MX000017004,2003-10-13,TMAX,-9999
22023,MX000017004,2003-10-13,PRCP,-9999
22022,MX000017004,2003-10-13,TMIN,-9999
23736,MX000017004,2003-10-14,TMIN,155
23737,MX000017004,2003-10-14,PRCP,-9999
23735,MX000017004,2003-10-14,TMAX,282
25450,MX000017004,2003-10-15,TMIN,-9999
25449,MX000017004,2003-10-15,TMAX,-9999
25451,MX000017004,2003-10-15,PRCP,-9999
27163,MX000017004,2003-10-16,TMAX,-9999
27165,MX000017004,2003-10-16,PRCP,66
27164,MX000017004,2003-10-16,TMIN,-9999
28878,MX000017004,2003-10-17,TMIN,-9999
28877,MX000017004,2003-10-17,TMAX,-9999
28879,MX000017004,2003-10-17,PRCP,0
30591,MX000017004,2003-10-18,TMAX,274
30592,MX000017004,2003-10-18,TMIN,135
30593,MX000017004,2003-10-18,PRCP,0
32305,MX000017004,2003-10-19,TMAX,-9999
32306,MX000017004,2003-10-19,TMIN,-9999
32307,MX000017004,2003-10-19,PRCP,-9999
3167,MX000017004,2003-10-2,TMAX,-9999
3169,MX000017004,2003-10-2,PRCP,0
3168,MX000017004,2003-10-2,TMIN,-9999
34019,MX000017004,2003-10-20,TMAX,-9999
34020,MX000017004,2003-10-20,TMIN,-9999
34021,MX000017004,2003-10-20,PRCP,-9999
35733,MX000017004,2003-10-21,TMAX,271
35735,MX000017004,2003-10-21,PRCP,-9999
35734,MX000017004,2003-10-21,TMIN,113
37449,MX000017004,2003-10-22,PRCP,-9999
37447,MX000017004,2003-10-22,TMAX,-9999
37448,MX000017004,2003-10-22,TMIN,-9999
39161,MX000017004,2003-10-23,TMAX,299
39162,MX000017004,2003-10-23,TMIN,118
39163,MX000017004,2003-10-23,PRCP,0
40877,MX000017004,2003-10-24,PRCP,0
40876,MX000017004,2003-10-24,TMIN,136
40875,MX000017004,2003-10-24,TMAX,275
42591,MX000017004,2003-10-25,PRCP,0
42590,MX000017004,2003-10-25,TMIN,-9999
42589,MX000017004,2003-10-25,TMAX,-9999
44304,MX000017004,2003-10-26,TMIN,-9999
44303,MX000017004,2003-10-26,TMAX,-9999
44305,MX000017004,2003-10-26,PRCP,0
46017,MX000017004,2003-10-27,TMAX,284
46018,MX000017004,2003-10-27,TMIN,159
46019,MX000017004,2003-10-27,PRCP,0
47732,MX000017004,2003-10-28,TMIN,150
47731,MX000017004,2003-10-28,TMAX,262
47733,MX000017004,2003-10-28,PRCP,0
49445,MX000017004,2003-10-29,TMAX,-9999
49446,MX000017004,2003-10-29,TMIN,-9999
49447,MX000017004,2003-10-29,PRCP,-9999
4881,MX000017004,2003-10-3,TMAX,-9999
4882,MX000017004,2003-10-3,TMIN,-9999
4883,MX000017004,2003-10-3,PRCP,0
51161,MX000017004,2003-10-30,PRCP,3
51160,MX000017004,2003-10-30,TMIN,-9999
51159,MX000017004,2003-10-30,TMAX,-9999
52873,MX000017004,2003-10-31,TMAX,-9999
52874,MX000017004,2003-10-31,TMIN,-9999
52875,MX000017004,2003-10-31,PRCP,0
6596,MX000017004,2003-10-4,TMIN,141
6595,MX000017004,2003-10-4,TMAX,276
6597,MX000017004,2003-10-4,PRCP,0
8309,MX000017004,2003-10-5,TMAX,272
8311,MX000017004,2003-10-5,PRCP,0
8310,MX000017004,2003-10-5,TMIN,134
10023,MX000017004,2003-10-6,TMAX,-9999
10024,MX000017004,2003-10-6,TMIN,-9999
10025,MX000017004,2003-10-6,PRCP,-9999
11737,MX000017004,2003-10-7,TMAX,-9999
11738,MX000017004,2003-10-7,TMIN,-9999
11739,MX000017004,2003-10-7,PRCP,-9999
13451,MX000017004,2003-10-8,TMAX,286
13452,MX000017004,2003-10-8,TMIN,146
13453,MX000017004,2003-10-8,PRCP,0
15166,MX000017004,2003-10-9,TMIN,-9999
15165,MX000017004,2003-10-9,TMAX,-9999
15167,MX000017004,2003-10-9,PRCP,-9999
1458,MX000017004,2003-11-1,PRCP,0
1457,MX000017004,2003-11-1,TMIN,108
1456,MX000017004,2003-11-1,TMAX,299
16882,MX000017004,2003-11-10,TMAX,-9999
16884,MX000017004,2003-11-10,PRCP,-9999
16883,MX000017004,2003-11-10,TMIN,-9999
18598,MX000017004,2003-11-11,PRCP,0
18597,MX000017004,2003-11-11,TMIN,-9999
18596,MX000017004,2003-11-11,TMAX,-9999
20310,MX000017004,2003-11-12,TMAX,286
20311,MX000017004,2003-11-12,TMIN,109
20312,MX000017004,2003-11-12,PRCP,0
22026,MX000017004,2003-11-13,PRCP,0
22025,MX000017004,2003-11-13,TMIN,-9999
22024,MX000017004,2003-11-13,TMAX,-9999
23738,MX000017004,2003-11-14,TMAX,276
23739,MX000017004,2003-11-14,TMIN,107
23740,MX000017004,2003-11-14,PRCP,0
25454,MX000017004,2003-11-15,PRCP,0
25453,MX000017004,2003-11-15,TMIN,-9999
25452,MX000017004,2003-11-15,TMAX,-9999
27168,MX000017004,2003-11-16,PRCP,0
27167,MX000017004,2003-11-16,TMIN,-9999
27166,MX000017004,2003-11-16,TMAX,-9999
28880,MX000017004,2003-11-17,TMAX,299
28881,MX000017004,2003-11-17,TMIN,116
28882,MX000017004,2003-11-17,PRCP,0
30596,MX000017004,2003-11-18,PRCP,0
30595,MX000017004,2003-11-18,TMIN,114
30594,MX000017004,2003-11-18,TMAX,294
32310,MX000017004,2003-11-19,PRCP,0
32309,MX000017004,2003-11-19,TMIN,118
32308,MX000017004,2003-11-19,TMAX,285
3171,MX000017004,2003-11-2,TMIN,-9999
3172,MX000017004,2003-11-2,PRCP,-9999
3170,MX000017004,2003-11-2,TMAX,-9999
34022,MX000017004,2003-11-20,TMAX,262
34023,MX000017004,2003-11-20,TMIN,70
34024,MX000017004,2003-11-20,PRCP,0
35738,MX000017004,2003-11-21,PRCP,0
35736,MX000017004,2003-11-21,TMAX,-9999
35737,MX000017004,2003-11-21,TMIN,-9999
37452,MX000017004,2003-11-22,PRCP,0
37450,MX000017004,2003-11-22,TMAX,284
37451,MX000017004,2003-11-22,TMIN,94
39164,MX000017004,2003-11-23,TMAX,-9999
39166,MX000017004,2003-11-23,PRCP,0
39165,MX000017004,2003-11-23,TMIN,-9999
40879,MX000017004,2003-11-24,TMIN,-9999
40878,MX000017004,2003-11-24,TMAX,-9999
40880,MX000017004,2003-11-24,PRCP,0
42594,MX000017004,2003-11-25,PRCP,0
42593,MX000017004,2003-11-25,TMIN,86
42592,MX000017004,2003-11-25,TMAX,275
44308,MX000017004,2003-11-26,PRCP,0
44307,MX000017004,2003-11-26,TMIN,-9999
44306,MX000017004,2003-11-26,TMAX,-9999
46020,MX000017004,2003-11-27,TMAX,-9999
46021,MX000017004,2003-11-27,TMIN,-9999
46022,MX000017004,2003-11-27,PRCP,0
47734,MX000017004,2003-11-28,TMAX,276
47735,MX000017004,2003-11-28,TMIN,104
47736,MX000017004,2003-11-28,PRCP,0
49448,MX000017004,2003-11-29,TMAX,299
49450,MX000017004,2003-11-29,PRCP,0
49449,MX000017004,2003-11-29,TMIN,60
4886,MX000017004,2003-11-3,PRCP,0
4884,MX000017004,2003-11-3,TMAX,299
4885,MX000017004,2003-11-3,TMIN,106
51162,MX000017004,2003-11-30,TMAX,299
51163,MX000017004,2003-11-30,TMIN,77
51164,MX000017004,2003-11-30,PRCP,-9999
52876,MX000017004,2003-11-31,TMAX,-9999
52878,MX000017004,2003-11-31,PRCP,-9999
52877,MX000017004,2003-11-31,TMIN,-9999
6600,MX000017004,2003-11-4,PRCP,0
6599,MX000017004,2003-11-4,TMIN,142
6598,MX000017004,2003-11-4,TMAX,274
8312,MX000017004,2003-11-5,TMAX,-9999
8314,MX000017004,2003-11-5,PRCP,0
8313,MX000017004,2003-11-5,TMIN,-9999
10026,MX000017004,2003-11-6,TMAX,-9999
10028,MX000017004,2003-11-6,PRCP,0
10027,MX000017004,2003-11-6,TMIN,-9999
11740,MX000017004,2003-11-7,TMAX,287
11741,MX000017004,2003-11-7,TMIN,117
11742,MX000017004,2003-11-7,PRCP,0
13454,MX000017004,2003-11-8,TMAX,277
13455,MX000017004,2003-11-8,TMIN,117
13456,MX000017004,2003-11-8,PRCP,0
15168,MX000017004,2003-11-9,TMAX,-9999
15170,MX000017004,2003-11-9,PRCP,-9999
15169,MX000017004,2003-11-9,TMIN,-9999
1461,MX000017004,2003-12-1,PRCP,-9999
1460,MX000017004,2003-12-1,TMIN,-9999
1459,MX000017004,2003-12-1,TMAX,-9999
16885,MX000017004,2003-12-10,TMAX,-9999
16886,MX000017004,2003-12-10,TMIN,-9999
16887,MX000017004,2003-12-10,PRCP,0
18601,MX000017004,2003-12-11,PRCP,0
18600,MX000017004,2003-12-11,TMIN,-9999
18599,MX000017004,2003-12-11,TMAX,-9999
20315,MX000017004,2003-12-12,PRCP,-9999
20314,MX000017004,2003-12-12,TMIN,-9999
20313,MX000017004,2003-12-12,TMAX,-9999
22027,MX000017004,2003-12-13,TMAX,-9999
22028,MX000017004,2003-12-13,TMIN,-9999
22029,MX000017004,2003-12-13,PRCP,0
23743,MX000017004,2003-12-14,PRCP,-9999
23742,MX000017004,2003-12-14,TMIN,-9999
23741,MX000017004,2003-12-14,TMAX,-9999
25456,MX000017004,2003-12-15,TMIN,91
25457,MX000017004,2003-12-15,PRCP,0
25455,MX000017004,2003-12-15,TMAX,277
27170,MX000017004,2003-12-16,TMIN,-9999
27171,MX000017004,2003-12-16,PRCP,0
27169,MX000017004,2003-12-16,TMAX,-9999
28883,MX000017004,2003-12-17,TMAX,264
28884,MX000017004,2003-12-17,TMIN,80
28885,MX000017004,2003-12-17,PRCP,0
30599,MX000017004,2003-12-18,PRCP,0
30597,MX000017004,2003-12-18,TMAX,-9999
30598,MX000017004,2003-12-18,TMIN,-9999
32312,MX000017004,2003-12-19,TMIN,-9999
32313,MX000017004,2003-12-19,PRCP,-9999
32311,MX000017004,2003-12-19,TMAX,-9999
3173,MX000017004,2003-12-2,TMAX,266
3175,MX000017004,2003-12-2,PRCP,-9999
3174,MX000017004,2003-12-2,TMIN,80
34026,MX000017004,2003-12-20,TMIN,39
34027,MX000017004,2003-12-20,PRCP,0
34025,MX000017004,2003-12-20,TMAX,243
35740,MX000017004,2003-12-21,TMIN,-9999
35739,MX000017004,2003-12-21,TMAX,-9999
35741,MX000017004,2003-12-21,PRCP,-9999
37453,MX000017004,2003-12-22,TMAX,-9999
37455,MX000017004,2003-12-22,PRCP,0
37454,MX000017004,2003-12-22,TMIN,-9999
39167,MX000017004,2003-12-23,TMAX,-9999
39169,MX000017004,2003-12-23,PRCP,0
39168,MX000017004,2003-12-23,TMIN,-9999
40882,MX000017004,2003-12-24,TMIN,-9999
40881,MX000017004,2003-12-24,TMAX,-9999
40883,MX000017004,2003-12-24,PRCP,-9999
42595,MX000017004,2003-12-25,TMAX,-9999
42596,MX000017004,2003-12-25,TMIN,-9999
42597,MX000017004,2003-12-25,PRCP,0
44310,MX000017004,2003-12-26,TMIN,-9999
44311,MX000017004,2003-12-26,PRCP,0
44309,MX000017004,2003-12-26,TMAX,-9999
46025,MX000017004,2003-12-27,PRCP,0
46024,MX000017004,2003-12-27,TMIN,-9999
46023,MX000017004,2003-12-27,TMAX,-9999
47739,MX000017004,2003-12-28,PRCP,0
47737,MX000017004,2003-12-28,TMAX,-9999
47738,MX000017004,2003-12-28,TMIN,-9999
49451,MX000017004,2003-12-29,TMAX,-9999
49453,MX000017004,2003-12-29,PRCP,-9999
49452,MX000017004,2003-12-29,TMIN,-9999
4889,MX000017004,2003-12-3,PRCP,0
4888,MX000017004,2003-12-3,TMIN,-9999
4887,MX000017004,2003-12-3,TMAX,-9999
51165,MX000017004,2003-12-30,TMAX,-9999
51167,MX000017004,2003-12-30,PRCP,0
51166,MX000017004,2003-12-30,TMIN,-9999
52881,MX000017004,2003-12-31,PRCP,0
52879,MX000017004,2003-12-31,TMAX,-9999
52880,MX000017004,2003-12-31,TMIN,-9999
6602,MX000017004,2003-12-4,TMIN,-9999
6603,MX000017004,2003-12-4,PRCP,0
6601,MX000017004,2003-12-4,TMAX,-9999
8316,MX000017004,2003-12-5,TMIN,-9999
8317,MX000017004,2003-12-5,PRCP,0
8315,MX000017004,2003-12-5,TMAX,-9999
10030,MX000017004,2003-12-6,TMIN,85
10031,MX000017004,2003-12-6,PRCP,-9999
10029,MX000017004,2003-12-6,TMAX,299
11744,MX000017004,2003-12-7,TMIN,73
11743,MX000017004,2003-12-7,TMAX,232
11745,MX000017004,2003-12-7,PRCP,-9999
13458,MX000017004,2003-12-8,TMIN,-9999
13459,MX000017004,2003-12-8,PRCP,-9999
13457,MX000017004,2003-12-8,TMAX,-9999
15172,MX000017004,2003-12-9,TMIN,-9999
15171,MX000017004,2003-12-9,TMAX,-9999
15173,MX000017004,2003-12-9,PRCP,0
1462,MX000017004,2004-01-1,TMAX,-9999
1464,MX000017004,2004-01-1,PRCP,0
1463,MX000017004,2004-01-1,TMIN,-9999
16888,MX000017004,2004-01-10,TMAX,262
16889,MX000017004,2004-01-10,TMIN,91
16890,MX000017004,2004-01-10,PRCP,0
18602,MX000017004,2004-01-11,TMAX,-9999
18604,MX000017004,2004-01-11,PRCP,18
18603,MX000017004,2004-01-11,TMIN,-9999
20316,MX000017004,2004-01-12,TMAX,-9999
20318,MX000017004,2004-01-12,PRCP,0
20317,MX000017004,2004-01-12,TMIN,-9999
22032,MX000017004,2004-01-13,PRCP,0
22030,MX000017004,2004-01-13,TMAX,-9999
22031,MX000017004,2004-01-13,TMIN,-9999
23745,MX000017004,2004-01-14,TMIN,114
23746,MX000017004,2004-01-14,PRCP,0
23744,MX000017004,2004-01-14,TMAX,272
25458,MX000017004,2004-01-15,TMAX,-9999
25459,MX000017004,2004-01-15,TMIN,-9999
25460,MX000017004,2004-01-15,PRCP,-9999
27172,MX000017004,2004-01-16,TMAX,246
27173,MX000017004,2004-01-16,TMIN,119
27174,MX000017004,2004-01-16,PRCP,0
28888,MX000017004,2004-01-17,PRCP,-9999
28886,MX000017004,2004-01-17,TMAX,-9999
28887,MX000017004,2004-01-17,TMIN,-9999
30601,MX000017004,2004-01-18,TMIN,-9999
30600,MX000017004,2004-01-18,TMAX,-9999
30602,MX000017004,2004-01-18,PRCP,28
32314,MX000017004,2004-01-19,TMAX,-9999
32316,MX000017004,2004-01-19,PRCP,0
32315,MX000017004,2004-01-19,TMIN,-9999
3178,MX000017004,2004-01-2,PRCP,0
3176,MX000017004,2004-01-2,TMAX,-9999
3177,MX000017004,2004-01-2,TMIN,-9999
34028,MX000017004,2004-01-20,TMAX,-9999
34029,MX000017004,2004-01-20,TMIN,-9999
34030,MX000017004,2004-01-20,PRCP,0
35743,MX000017004,2004-01-21,TMIN,-9999
35744,MX000017004,2004-01-21,PRCP,0
35742,MX000017004,2004-01-21,TMAX,-9999
37457,MX000017004,2004-01-22,TMIN,-9999
37458,MX000017004,2004-01-22,PRCP,0
37456,MX000017004,2004-01-22,TMAX,-9999
